interaction_id,traveller_id,hotel_id,month,nights,budget,hotel_price,comfort_match,party_match,accessibility_match,budget_fit,location_quality,amenity_match,route_efficiency,context_component,excessive_cost_penalty,synthetic_suitability_score,split,traveller_type,adults,children,seniors,total_party_size,pace,budget_level,hotel_comfort,mobility_need,dietary_preference,preferred_transport,food_preference,culture_preference,nature_preference,beach_preference,wellness_preference,adventure_preference,nightlife_preference,shopping_preference,history_preference,photography_preference,wildlife_preference,spirituality_preference,comfort_level,star_category,quality_score,price_per_night,room_capacity,accessibility_score
HI0008277,T002070,H0005,October,6,30458,5001.0,100.0,66.0,100.0,77.11,61.6,62.5,79.45,100.0,13.35,100.0,validation,solo,1,0,0,1,packed,low,standard,no_restriction,non_vegetarian,lowest_cost,85,59,63,58,66,55,87,71,1,58,65,16,standard,3,64.9,5001,2,47
HI0008278,T002070,H0008,October,6,30458,1314.0,72.0,65.0,100.0,100.0,46.48,37.5,67.15,100.0,0.0,94.77,validation,solo,1,0,0,1,packed,low,standard,no_restriction,non_vegetarian,lowest_cost,85,59,63,58,66,55,87,71,1,58,65,16,budget,2,35.5,1314,2,44
HI0008279,T002070,H0026,October,6,30458,1802.0,72.0,97.0,100.0,100.0,56.08,25.0,80.35,100.0,0.0,94.82,validation,solo,1,0,0,1,packed,low,standard,no_restriction,non_vegetarian,lowest_cost,85,59,63,58,66,55,87,71,1,58,65,16,budget,2,40.2,1802,3,63
HI0008280,T002070,H0022,October,6,30458,7622.0,72.0,47.0,100.0,2.23,68.68,75.0,82.15,100.0,57.03,64.65,validation,solo,1,0,0,1,packed,low,standard,no_restriction,non_vegetarian,lowest_cost,85,59,63,58,66,55,87,71,1,58,65,16,premium,4,85.5,7622,2,71
HI0008281,T002071,H0007,August,5,78342,27129.0,72.0,57.0,100.0,0.0,62.92,87.5,84.4,76.73,100.0,52.7,test,couple,2,0,0,2,packed,medium,premium,no_restriction,no_preference,lowest_cost,88,78,44,47,55,10,53,84,51,46,10,73,luxury,5,89.5,27129,3,54
HI0008282,T002071,H0033,August,5,78342,10987.0,100.0,85.0,100.0,76.59,67.72,62.5,80.35,100.0,20.48,100.0,test,couple,2,0,0,2,packed,medium,premium,no_restriction,no_preference,lowest_cost,88,78,44,47,55,10,53,84,51,46,10,73,premium,4,83.0,10987,2,65
HI0008283,T002071,H0006,August,5,78342,2830.0,44.0,85.0,100.0,100.0,60.88,37.5,81.1,100.0,0.0,74.33,test,couple,2,0,0,2,packed,medium,premium,no_restriction,no_preference,lowest_cost,88,78,44,47,55,10,53,84,51,46,10,73,budget,2,53.9,2830,4,66
HI0008284,T002071,H0031,August,5,78342,6095.0,72.0,71.0,100.0,100.0,62.08,50.0,77.5,100.0,0.0,89.42,test,couple,2,0,0,2,packed,medium,premium,no_restriction,no_preference,lowest_cost,88,78,44,47,55,10,53,84,51,46,10,73,standard,3,58.2,6095,3,25
HI0008285,T002072,H0030,April,6,51997,1633.0,100.0,75.0,100.0,100.0,55.96,37.5,73.0,100.0,0.0,100.0,train,couple,2,0,0,2,balanced,high,budget,no_restriction,non_vegetarian,private_transport,84,62,83,45,83,22,0,67,38,58,75,54,budget,2,36.7,1633,3,27
HI0008286,T002072,H0026,April,6,51997,1802.0,100.0,87.0,100.0,100.0,56.08,25.0,80.35,100.0,0.0,97.83,train,couple,2,0,0,2,balanced,high,budget,no_restriction,non_vegetarian,private_transport,84,62,83,45,83,22,0,67,38,58,75,54,budget,2,40.2,1802,3,63
HI0008287,T002072,H0035,April,6,51997,25212.0,16.0,88.0,100.0,0.0,53.08,87.5,74.35,100.0,100.0,46.45,train,couple,2,0,0,2,balanced,high,budget,no_restriction,non_vegetarian,private_transport,84,62,83,45,83,22,0,67,38,58,75,54,luxury,5,90.3,25212,2,72
HI0008288,T002072,H0022,April,6,51997,7622.0,44.0,76.0,100.0,0.0,68.68,75.0,82.15,100.0,100.0,49.71,train,couple,2,0,0,2,balanced,high,budget,no_restriction,non_vegetarian,private_transport,84,62,83,45,83,22,0,67,38,58,75,54,premium,4,85.5,7622,2,71
HI0008289,T002073,H0039,January,4,71822,25055.0,100.0,84.0,100.0,68.64,52.36,87.5,73.3,100.0,27.44,90.54,train,couple,2,0,0,2,easy_going,medium,luxury,no_restriction,vegetarian,lowest_cost,99,79,58,31,68,32,61,91,47,54,17,70,luxury,5,91.0,25055,2,100
HI0008290,T002073,H0033,January,4,71822,10987.0,72.0,85.0,100.0,100.0,67.72,62.5,80.35,100.0,0.0,82.47,train,couple,2,0,0,2,easy_going,medium,luxury,no_restriction,vegetarian,lowest_cost,99,79,58,31,68,32,61,91,47,54,17,70,premium,4,83.0,10987,2,65
HI0008291,T002073,H0009,January,4,71822,4070.0,44.0,56.0,100.0,100.0,61.24,75.0,83.8,100.0,0.0,92.12,train,couple,2,0,0,2,easy_going,medium,luxury,no_restriction,vegetarian,lowest_cost,99,79,58,31,68,32,61,91,47,54,17,70,standard,3,55.9,4070,3,44
HI0008292,T002073,H0002,January,4,71822,27738.0,100.0,78.0,100.0,56.72,68.92,62.5,81.55,100.0,37.87,94.81,train,couple,2,0,0,2,easy_going,medium,luxury,no_restriction,vegetarian,lowest_cost,99,79,58,31,68,32,61,91,47,54,17,70,luxury,5,93.1,27738,3,65
HI0008293,T002074,H0007,March,3,7922,27129.0,16.0,54.0,100.0,0.0,62.92,87.5,84.4,100.0,100.0,44.29,train,solo,1,0,0,1,easy_going,low,budget,no_restriction,no_preference,fastest,89,76,79,56,61,48,50,58,61,56,54,41,luxury,5,89.5,27129,3,54
HI0008294,T002074,H0014,March,3,7922,11338.0,44.0,54.0,100.0,0.0,61.6,50.0,80.8,100.0,100.0,47.65,train,solo,1,0,0,1,easy_going,low,budget,no_restriction,no_preference,fastest,89,76,79,56,61,48,50,58,61,56,54,41,premium,4,89.7,11338,2,74
HI0008295,T002074,H0017,March,3,7922,2123.0,100.0,59.0,100.0,92.62,75.28,75.0,85.0,100.0,4.31,100.0,train,solo,1,0,0,1,easy_going,low,budget,no_restriction,no_preference,fastest,89,76,79,56,61,48,50,58,61,56,54,41,budget,2,58.2,2123,2,34
HI0008296,T002074,H0013,March,3,7922,4412.0,72.0,60.0,100.0,0.0,74.56,50.0,86.65,100.0,84.42,58.52,train,solo,1,0,0,1,easy_going,low,budget,no_restriction,no_preference,fastest,89,76,79,56,61,48,50,58,61,56,54,41,standard,3,57.2,4412,3,62
HI0008297,T002075,H0007,February,2,75122,27129.0,72.0,66.24,100.0,28.61,62.92,87.5,84.4,100.0,62.46,62.69,test,friends,8,0,0,8,balanced,medium,premium,no_restriction,no_preference,lowest_cost,78,79,82,75,55,38,48,78,74,68,65,65,luxury,5,89.5,27129,3,54
HI0008298,T002075,H0004,February,2,75122,4879.0,72.0,78.2,100.0,100.0,58.72,75.0,78.25,100.0,0.0,100.0,test,friends,8,0,0,8,balanced,medium,premium,no_restriction,no_preference,lowest_cost,78,79,82,75,55,38,48,78,74,68,65,65,standard,3,68.9,4879,3,60
HI0008299,T002075,H0003,February,2,75122,9176.0,100.0,57.04,100.0,100.0,64.24,75.0,83.95,100.0,0.0,96.8,test,friends,8,0,0,8,balanced,medium,premium,no_restriction,no_preference,lowest_cost,78,79,82,75,55,38,48,78,74,68,65,65,premium,4,80.4,9176,3,63
HI0008300,T002075,H0013,February,2,75122,4412.0,72.0,50.6,100.0,100.0,74.56,50.0,86.65,100.0,0.0,88.0,test,friends,8,0,0,8,balanced,medium,premium,no_restriction,no_preference,lowest_cost,78,79,82,75,55,38,48,78,74,68,65,65,standard,3,57.2,4412,3,62
HI0008301,T002076,H0020,February,3,39354,3776.0,72.0,71.0,100.0,57.38,82.72,75.0,91.0,100.0,62.16,83.57,validation,seniors,0,0,3,3,balanced,high,budget,no_restriction,vegetarian,balanced,51,46,82,81,40,67,54,30,65,90,54,15,standard,3,66.7,3776,3,59
HI0008302,T002076,H0026,February,3,39354,1802.0,100.0,74.0,100.0,100.0,56.08,25.0,80.35,100.0,0.0,93.05,validation,seniors,0,0,3,3,balanced,high,budget,no_restriction,vegetarian,balanced,51,46,82,81,40,67,54,30,65,90,54,15,budget,2,40.2,1802,3,63
HI0008303,T002076,H0006,February,3,39354,2830.0,100.0,75.0,100.0,80.08,60.88,37.5,81.1,100.0,29.05,100.0,validation,seniors,0,0,3,3,balanced,high,budget,no_restriction,vegetarian,balanced,51,46,82,81,40,67,54,30,65,90,54,15,budget,2,53.9,2830,4,66
HI0008304,T002076,H0027,February,3,39354,11145.0,44.0,78.2,100.0,0.0,68.2,62.5,86.05,100.0,100.0,48.95,validation,seniors,0,0,3,3,balanced,high,budget,no_restriction,vegetarian,balanced,51,46,82,81,40,67,54,30,65,90,54,15,premium,4,72.4,11145,2,76
HI0008305,T002077,H0030,October,3,24195,1633.0,100.0,75.0,100.0,100.0,55.96,37.5,73.0,100.0,0.0,97.69,train,couple,2,0,0,2,easy_going,medium,budget,no_restriction,no_preference,balanced,53,95,55,48,65,7,28,60,78,77,46,90,budget,2,36.7,1633,3,27
HI0008306,T002077,H0012,October,3,24195,5444.0,72.0,82.0,100.0,0.0,61.0,37.5,80.35,100.0,100.0,52.0,train,couple,2,0,0,2,easy_going,medium,budget,no_restriction,no_preference,balanced,53,95,55,48,65,7,28,60,78,77,46,90,standard,3,61.7,5444,2,53
HI0008307,T002077,H0023,October,3,24195,24419.0,16.0,63.0,100.0,0.0,73.0,62.5,83.95,100.0,100.0,55.35,train,couple,2,0,0,2,easy_going,medium,budget,no_restriction,no_preference,balanced,53,95,55,48,65,7,28,60,78,77,46,90,luxury,5,96.1,24419,2,61
HI0008308,T002077,H0009,October,3,24195,4070.0,72.0,56.0,100.0,17.2,61.24,75.0,83.8,100.0,72.45,76.52,train,couple,2,0,0,2,easy_going,medium,budget,no_restriction,no_preference,balanced,53,95,55,48,65,7,28,60,78,77,46,90,standard,3,55.9,4070,3,44
HI0008309,T002078,H0001,April,4,44827,2049.0,72.0,56.0,100.0,100.0,48.4,25.0,74.8,100.0,0.0,93.04,test,solo,1,0,0,1,easy_going,high,standard,no_restriction,non_vegetarian,lowest_cost,64,24,77,74,48,41,52,54,31,85,71,21,budget,2,36.3,2049,3,13
HI0008310,T002078,H0038,April,4,44827,9325.0,72.0,83.0,100.0,41.43,57.88,62.5,81.7,100.0,85.42,79.76,test,solo,1,0,0,1,easy_going,high,standard,no_restriction,non_vegetarian,lowest_cost,64,24,77,74,48,41,52,54,31,85,71,21,premium,4,86.7,9325,2,82
HI0008311,T002078,H0020,April,4,44827,3776.0,100.0,78.0,100.0,100.0,82.72,75.0,91.0,100.0,0.0,91.69,test,solo,1,0,0,1,easy_going,high,standard,no_restriction,non_vegetarian,lowest_cost,64,24,77,74,48,41,52,54,31,85,71,21,standard,3,66.7,3776,3,59
HI0008312,T002078,H0024,April,4,44827,2813.0,72.0,60.0,100.0,100.0,67.36,50.0,87.4,100.0,0.0,92.8,test,solo,1,0,0,1,easy_going,high,standard,no_restriction,non_vegetarian,lowest_cost,64,24,77,74,48,41,52,54,31,85,71,21,budget,2,45.5,2813,2,63
HI0008313,T002079,H0010,November,1,20965,2651.0,100.0,22.63,100.0,81.31,57.16,25.0,74.8,100.0,10.9,86.56,train,family,2,4,0,6,easy_going,low,budget,no_restriction,no_preference,lowest_cost,79,82,72,42,55,37,68,79,56,62,26,73,budget,2,58.1,2651,2,28
HI0008314,T002079,H0031,November,1,20965,6095.0,72.0,76.91,100.0,0.0,62.08,62.5,77.5,100.0,78.82,66.9,train,family,2,4,0,6,easy_going,low,budget,no_restriction,no_preference,lowest_cost,79,82,72,42,55,37,68,79,56,62,26,73,standard,3,58.2,6095,3,25
HI0008315,T002079,H0002,November,1,20965,27738.0,16.0,40.11,100.0,0.0,68.92,62.5,81.55,100.0,100.0,39.81,train,family,2,4,0,6,easy_going,low,budget,no_restriction,no_preference,lowest_cost,79,82,72,42,55,37,68,79,56,62,26,73,luxury,5,93.1,27738,3,65
HI0008316,T002079,H0037,November,1,20965,1947.0,100.0,32.57,100.0,100.0,59.8,50.0,83.5,100.0,0.0,91.93,train,family,2,4,0,6,easy_going,low,budget,no_restriction,no_preference,lowest_cost,79,82,72,42,55,37,68,79,56,62,26,73,budget,2,39.1,1947,3,69
HI0008317,T002080,H0015,January,7,80559,24244.0,44.0,73.6,100.0,0.0,67.72,50.0,85.75,100.0,100.0,47.52,train,friends,5,0,0,5,balanced,medium,standard,no_restriction,vegetarian,balanced,93,81,65,52,84,62,54,49,67,61,60,70,luxury,5,88.6,24244,2,66
HI0008318,T002080,H0010,January,7,80559,2651.0,72.0,62.56,100.0,100.0,57.16,12.5,74.8,100.0,0.0,83.36,train,friends,5,0,0,5,balanced,medium,standard,no_restriction,vegetarian,balanced,93,81,65,52,84,62,54,49,67,61,60,70,budget,2,58.1,2651,2,28
HI0008319,T002080,H0029,January,7,80559,3084.0,100.0,79.12,100.0,100.0,52.84,62.5,77.35,100.0,0.0,97.69,train,friends,5,0,0,5,balanced,medium,standard,no_restriction,vegetarian,balanced,93,81,65,52,84,62,54,49,67,61,60,70,standard,3,74.8,3084,2,83
HI0008320,T002080,H0023,January,7,80559,24419.0,44.0,67.16,100.0,0.0,73.0,62.5,83.95,100.0,100.0,61.14,train,friends,5,0,0,5,balanced,medium,standard,no_restriction,vegetarian,balanced,93,81,65,52,84,62,54,49,67,61,60,70,luxury,5,96.1,24419,2,61
HI0008321,T002081,H0032,October,2,12168,3917.0,72.0,64.0,100.0,23.32,44.44,37.5,74.5,100.0,67.09,77.31,test,seniors,0,0,1,1,packed,medium,budget,no_restriction,no_preference,private_transport,68,29,27,11,5,23,39,66,10,36,99,68,standard,3,71.5,3917,3,54
HI0008322,T002081,H0006,October,2,12168,2830.0,100.0,75.0,100.0,66.8,60.88,37.5,81.1,100.0,29.05,94.22,test,seniors,0,0,1,1,packed,medium,budget,no_restriction,no_preference,private_transport,68,29,27,11,5,23,39,66,10,36,99,68,budget,2,53.9,2830,4,66
HI0008323,T002081,H0017,October,2,12168,2123.0,100.0,70.0,100.0,95.08,75.28,75.0,85.0,100.0,4.31,100.0,test,seniors,0,0,1,1,packed,medium,budget,no_restriction,no_preference,private_transport,68,29,27,11,5,23,39,66,10,36,99,68,budget,2,58.2,2123,2,34
HI0008324,T002081,H0022,October,2,12168,7622.0,44.0,70.0,100.0,0.0,68.68,75.0,82.15,100.0,100.0,44.39,test,seniors,0,0,1,1,packed,medium,budget,no_restriction,no_preference,private_transport,68,29,27,11,5,23,39,66,10,36,99,68,premium,4,85.5,7622,2,71
HI0008325,T002082,H0019,January,1,34201,3860.0,100.0,74.34,100.0,100.0,63.16,62.5,77.2,100.0,0.0,100.0,validation,family,5,1,0,6,balanced,medium,standard,no_restriction,no_preference,private_transport,86,67,88,44,60,56,54,39,47,45,49,71,standard,3,63.5,3860,3,56
HI0008326,T002082,H0010,January,1,34201,2651.0,72.0,22.63,100.0,100.0,57.16,25.0,74.8,100.0,0.0,92.4,validation,family,5,1,0,6,balanced,medium,standard,no_restriction,no_preference,private_transport,86,67,88,44,60,56,54,39,47,45,49,71,budget,2,58.1,2651,2,28
HI0008327,T002082,H0035,January,1,34201,25212.0,44.0,78.02,100.0,0.0,53.08,100.0,74.35,100.0,100.0,60.49,validation,family,5,1,0,6,balanced,medium,standard,no_restriction,no_preference,private_transport,86,67,88,44,60,56,54,39,47,45,49,71,luxury,5,90.3,25212,2,72
HI0008328,T002082,H0013,January,1,34201,4412.0,100.0,58.33,100.0,100.0,74.56,62.5,86.65,100.0,0.0,100.0,validation,family,5,1,0,6,balanced,medium,standard,no_restriction,no_preference,private_transport,86,67,88,44,60,56,54,39,47,45,49,71,standard,3,57.2,4412,3,62
HI0008329,T002083,H0028,February,2,84781,4489.0,100.0,57.78,100.0,100.0,60.04,75.0,84.25,100.0,0.0,100.0,test,family,5,4,0,9,easy_going,high,standard,no_restriction,vegetarian,balanced,73,71,88,57,41,66,24,47,37,71,51,57,standard,3,61.1,4489,3,100
HI0008330,T002083,H0010,February,2,84781,2651.0,72.0,22.63,100.0,100.0,57.16,25.0,74.8,100.0,0.0,79.86,test,family,5,4,0,9,easy_going,high,standard,no_restriction,vegetarian,balanced,73,71,88,57,41,66,24,47,37,71,51,57,budget,2,58.1,2651,2,28
HI0008331,T002083,H0023,February,2,84781,24419.0,44.0,66.79,100.0,0.0,73.0,75.0,83.95,100.0,100.0,57.31,test,family,5,4,0,9,easy_going,high,standard,no_restriction,vegetarian,balanced,73,71,88,57,41,66,24,47,37,71,51,57,luxury,5,96.1,24419,2,61
HI0008332,T002083,H0009,February,2,84781,4070.0,100.0,51.34,100.0,100.0,61.24,75.0,83.8,100.0,0.0,97.73,test,family,5,4,0,9,easy_going,high,standard,no_restriction,vegetarian,balanced,73,71,88,57,41,66,24,47,37,71,51,57,standard,3,55.9,4070,3,44
HI0008333,T002084,H0040,February,1,22006,4665.0,72.0,74.0,100.0,100.0,54.88,50.0,73.9,100.0,0.0,94.31,train,couple,2,0,0,2,easy_going,medium,premium,no_restriction,no_preference,balanced,59,61,44,76,52,69,50,39,80,49,62,20,standard,3,59.5,4665,3,42
HI0008334,T002084,H0018,February,1,22006,5949.0,72.0,75.0,100.0,100.0,56.08,25.0,80.5,100.0,0.0,83.01,train,couple,2,0,0,2,easy_going,medium,premium,no_restriction,no_preference,balanced,59,61,44,76,52,69,50,39,80,49,62,20,standard,3,71.9,5949,2,80
HI0008335,T002084,H0025,February,1,22006,27248.0,72.0,85.0,100.0,0.0,52.12,62.5,81.7,100.0,100.0,75.21,train,couple,2,0,0,2,easy_going,medium,premium,no_restriction,no_preference,balanced,59,61,44,76,52,69,50,39,80,49,62,20,luxury,5,91.8,27248,2,71
HI0008336,T002084,H0016,February,1,22006,9320.0,100.0,59.0,100.0,92.28,55.6,62.5,81.55,100.0,6.75,98.43,train,couple,2,0,0,2,easy_going,medium,premium,no_restriction,no_preference,balanced,59,61,44,76,52,69,50,39,80,49,62,20,premium,4,87.3,9320,2,55
HI0008337,T002085,H0034,November,7,84202,4196.0,100.0,53.36,100.0,100.0,52.96,75.0,74.8,100.0,0.0,99.0,train,family,2,4,0,6,balanced,low,standard,no_restriction,vegetarian,fastest,82,82,77,52,49,0,32,71,35,71,61,43,standard,3,56.9,4196,3,38
HI0008338,T002085,H0006,November,7,84202,2830.0,72.0,57.78,100.0,100.0,60.88,37.5,81.1,100.0,0.0,91.22,train,family,2,4,0,6,balanced,low,standard,no_restriction,vegetarian,fastest,82,82,77,52,49,0,32,71,35,71,61,43,budget,2,53.9,2830,4,66
HI0008339,T002085,H0027,November,7,84202,11145.0,72.0,67.9,100.0,0.0,68.2,75.0,86.05,100.0,85.14,66.28,train,family,2,4,0,6,balanced,low,standard,no_restriction,vegetarian,fastest,82,82,77,52,49,0,32,71,35,71,61,43,premium,4,72.4,11145,2,76
HI0008340,T002085,H0038,November,7,84202,9325.0,72.0,54.65,100.0,0.0,57.88,62.5,81.7,100.0,65.04,44.78,train,family,2,4,0,6,balanced,low,standard,no_restriction,vegetarian,fastest,82,82,77,52,49,0,32,71,35,71,61,43,premium,4,86.7,9325,2,82
HI0008341,T002086,H0007,July,6,108169,27129.0,16.0,61.64,100.0,0.0,62.92,100.0,84.4,69.14,100.0,48.84,train,family,4,4,0,8,easy_going,medium,budget,no_restriction,vegetarian,public_transport,55,44,64,52,58,61,74,51,46,76,57,50,luxury,5,89.5,27129,3,54
HI0008342,T002086,H0001,July,6,108169,2049.0,100.0,90.9,100.0,100.0,48.4,37.5,74.8,100.0,0.0,100.0,train,family,4,4,0,8,easy_going,medium,budget,no_restriction,vegetarian,public_transport,55,44,64,52,58,61,74,51,46,76,57,50,budget,2,36.3,2049,3,13
HI0008343,T002086,H0033,July,6,108169,10987.0,44.0,73.97,100.0,0.0,67.72,75.0,80.35,100.0,100.0,48.6,train,family,4,4,0,8,easy_going,medium,budget,no_restriction,vegetarian,public_transport,55,44,64,52,58,61,74,51,46,76,57,50,premium,4,83.0,10987,2,65
HI0008344,T002086,H0028,July,6,108169,4489.0,72.0,57.78,100.0,54.88,60.04,75.0,84.25,100.0,39.48,75.47,train,family,4,4,0,8,easy_going,medium,budget,no_restriction,vegetarian,public_transport,55,44,64,52,58,61,74,51,46,76,57,50,standard,3,61.1,4489,3,100
HI0008345,T002087,H0030,December,3,25085,1633.0,100.0,61.0,100.0,100.0,55.96,37.5,73.0,100.0,0.0,100.0,train,seniors,1,0,2,3,balanced,medium,budget,no_restriction,non_vegetarian,balanced,75,94,95,51,54,15,39,59,63,55,62,63,budget,2,36.7,1633,3,27
HI0008346,T002087,H0037,December,3,25085,1947.0,100.0,77.0,100.0,100.0,59.8,50.0,83.5,100.0,0.0,100.0,train,seniors,1,0,2,3,balanced,medium,budget,no_restriction,non_vegetarian,balanced,75,94,95,51,54,15,39,59,63,55,62,63,budget,2,39.1,1947,3,69
HI0008347,T002087,H0020,December,3,25085,3776.0,72.0,71.0,100.0,28.96,82.72,75.0,91.0,100.0,62.16,81.08,train,seniors,1,0,2,3,balanced,medium,budget,no_restriction,non_vegetarian,balanced,75,94,95,51,54,15,39,59,63,55,62,63,standard,3,66.7,3776,3,59
HI0008348,T002087,H0024,December,3,25085,2813.0,100.0,60.72,100.0,43.32,67.36,50.0,87.4,100.0,49.59,70.22,train,seniors,1,0,2,3,balanced,medium,budget,no_restriction,non_vegetarian,balanced,75,94,95,51,54,15,39,59,63,55,62,63,budget,2,45.5,2813,2,63
HI0008349,T002088,H0034,February,6,102446,4196.0,100.0,53.36,100.0,100.0,52.96,75.0,74.8,100.0,0.0,99.06,train,family,3,4,0,7,easy_going,medium,standard,no_restriction,jain,lowest_cost,21,85,95,56,82,4,85,28,17,27,49,58,standard,3,56.9,4196,3,38
HI0008350,T002088,H0010,February,6,102446,2651.0,72.0,22.63,100.0,100.0,57.16,25.0,74.8,100.0,0.0,87.94,train,family,3,4,0,7,easy_going,medium,standard,no_restriction,jain,lowest_cost,21,85,95,56,82,4,85,28,17,27,49,58,budget,2,58.1,2651,2,28
HI0008351,T002088,H0016,February,6,102446,9320.0,72.0,92.0,100.0,64.83,55.6,75.0,81.55,100.0,30.78,100.0,train,family,3,4,0,7,easy_going,medium,standard,no_restriction,jain,lowest_cost,21,85,95,56,82,4,85,28,17,27,49,58,premium,4,87.3,9320,2,55
HI0008352,T002088,H0015,February,6,102446,24244.0,44.0,83.17,100.0,0.0,67.72,62.5,85.75,100.0,100.0,52.3,train,family,3,4,0,7,easy_going,medium,standard,no_restriction,jain,lowest_cost,21,85,95,56,82,4,85,28,17,27,49,58,luxury,5,88.6,24244,2,66
HI0008353,T002089,H0015,November,7,56284,24244.0,72.0,83.17,100.0,0.0,67.72,62.5,85.75,100.0,62.84,64.43,validation,family,2,2,0,4,balanced,low,premium,no_restriction,vegan,fastest,81,73,74,70,67,43,14,51,43,69,46,56,luxury,5,88.6,24244,2,66
HI0008354,T002089,H0005,November,7,56284,5001.0,72.0,43.61,100.0,100.0,61.6,62.5,79.45,100.0,0.0,86.55,validation,family,2,2,0,4,balanced,low,premium,no_restriction,vegan,fastest,81,73,74,70,67,43,14,51,43,69,46,56,standard,3,64.9,5001,2,47
HI0008355,T002089,H0027,November,7,56284,11145.0,100.0,67.9,100.0,100.0,68.2,75.0,86.05,100.0,0.0,94.94,validation,family,2,2,0,4,balanced,low,premium,no_restriction,vegan,fastest,81,73,74,70,67,43,14,51,43,69,46,56,premium,4,72.4,11145,2,76
HI0008356,T002089,H0032,November,7,56284,3917.0,72.0,65.69,100.0,100.0,44.44,37.5,74.5,100.0,0.0,87.79,validation,family,2,2,0,4,balanced,low,premium,no_restriction,vegan,fastest,81,73,74,70,67,43,14,51,43,69,46,56,standard,3,71.5,3917,3,54
HI0008357,T002090,H0015,March,3,31976,24244.0,72.0,65.0,100.0,0.0,67.72,50.0,85.75,100.0,100.0,46.61,train,solo,1,0,0,1,easy_going,medium,premium,no_restriction,non_vegetarian,fastest,56,46,82,62,54,69,61,61,49,65,68,49,luxury,5,88.6,24244,2,66
HI0008358,T002090,H0026,March,3,31976,1802.0,44.0,97.0,100.0,100.0,56.08,25.0,80.35,100.0,0.0,88.02,train,solo,1,0,0,1,easy_going,medium,premium,no_restriction,non_vegetarian,fastest,56,46,82,62,54,69,61,61,49,65,68,49,budget,2,40.2,1802,3,63
HI0008359,T002090,H0036,March,3,31976,3166.0,72.0,87.0,100.0,100.0,47.92,37.5,69.55,100.0,0.0,95.4,train,solo,1,0,0,1,easy_going,medium,premium,no_restriction,non_vegetarian,fastest,56,46,82,62,54,69,61,61,49,65,68,49,standard,3,68.6,3166,2,51
HI0008360,T002090,H0003,March,3,31976,9176.0,100.0,64.0,100.0,93.64,64.24,75.0,83.95,100.0,5.57,100.0,train,solo,1,0,0,1,easy_going,medium,premium,no_restriction,non_vegetarian,fastest,56,46,82,62,54,69,61,61,49,65,68,49,premium,4,80.4,9176,3,63
HI0008361,T002091,H0008,November,2,17276,1314.0,100.0,80.0,100.0,100.0,46.48,37.5,67.15,100.0,0.0,100.0,train,couple,2,0,0,2,easy_going,medium,budget,no_restriction,no_preference,private_transport,56,59,62,54,66,76,68,36,58,58,71,50,budget,2,35.5,1314,2,44
HI0008362,T002091,H0038,November,2,17276,9325.0,44.0,68.0,100.0,0.0,57.88,62.5,81.7,100.0,100.0,49.99,train,couple,2,0,0,2,easy_going,medium,budget,no_restriction,no_preference,private_transport,56,59,62,54,66,76,68,36,58,58,71,50,premium,4,86.7,9325,2,82
HI0008363,T002091,H0036,November,2,17276,3166.0,72.0,83.0,100.0,53.36,47.92,37.5,69.55,100.0,40.81,72.84,train,couple,2,0,0,2,easy_going,medium,budget,no_restriction,no_preference,private_transport,56,59,62,54,66,76,68,36,58,58,71,50,standard,3,68.6,3166,2,51
HI0008364,T002091,H0033,November,2,17276,10987.0,44.0,85.0,100.0,0.0,67.72,62.5,80.35,100.0,100.0,56.96,train,couple,2,0,0,2,easy_going,medium,budget,no_restriction,no_preference,private_transport,56,59,62,54,66,76,68,36,58,58,71,50,premium,4,83.0,10987,2,65
HI0008365,T002092,H0014,November,1,7854,11338.0,100.0,54.0,100.0,59.93,61.6,50.0,80.8,100.0,23.37,80.66,test,solo,1,0,0,1,balanced,low,premium,no_restriction,vegetarian,balanced,51,53,72,90,56,66,37,33,56,81,56,26,premium,4,89.7,11338,2,74
