interaction_id,traveller_id,poi_id,month,time_period,hotel_zone,travel_time_minutes,travel_distance_km,estimated_cost,preference_match,party_match,context_match,pace_match,accessibility_match,quality_component,cost_penalty,travel_burden,synthetic_suitability_score,split
PI0020151,T002519,POI0041,January,evening,Z01,37.7,21.59,415.1,71.22,68.0,86.0,100.0,100.0,60.8,0.23,15.08,86.12,train
PI0020152,T002519,POI0028,January,morning,Z01,7.0,3.73,71.5,83.47,96.0,56.0,92.5,100.0,63.8,0.0,2.8,66.83,train
PI0020153,T002520,POI0037,February,evening,Z08,55.8,29.79,536.3,70.86,86.0,75.0,83.25,100.0,63.0,0.0,22.32,99.71,validation
PI0020154,T002520,POI0051,February,morning,Z08,71.3,37.85,2490.4,70.04,83.0,78.0,74.5,100.0,74.2,7.31,28.52,72.04,validation
PI0020155,T002520,POI0025,February,morning,Z08,71.6,42.09,826.4,69.51,88.0,82.0,82.5,100.0,75.9,0.41,28.64,79.03,validation
PI0020156,T002520,POI0038,February,morning,Z08,55.8,29.79,627.3,69.42,67.0,69.0,86.0,100.0,59.1,0.36,22.32,76.45,validation
PI0020157,T002520,POI0051,February,morning,Z08,71.3,37.85,2490.4,70.04,83.0,78.0,74.5,100.0,74.2,7.31,28.52,60.94,validation
PI0020158,T002520,POI0033,February,evening,Z08,61.1,33.99,1167.7,70.69,73.0,44.0,87.5,100.0,54.6,2.17,24.44,79.18,validation
PI0020159,T002520,POI0037,February,afternoon,Z08,55.8,29.79,536.3,70.86,86.0,67.0,83.25,100.0,63.0,0.0,22.32,69.14,validation
PI0020160,T002520,POI0031,February,morning,Z08,61.1,33.99,650.7,80.87,78.0,70.0,90.0,100.0,58.3,0.1,24.44,68.76,validation
PI0020161,T002521,POI0018,January,evening,Z02,5.2,2.87,483.2,65.59,87.0,95.0,77.1,100.0,86.2,5.09,2.08,85.33,train
PI0020162,T002521,POI0045,January,evening,Z02,93.9,50.96,1143.4,51.4,78.0,45.0,88.05,100.0,72.7,2.34,37.56,62.04,train
PI0020163,T002521,POI0045,January,evening,Z02,93.9,50.96,1143.4,51.4,78.0,45.0,88.05,100.0,72.7,2.34,37.56,66.81,train
PI0020164,T002521,POI0043,January,afternoon,Z02,93.9,50.96,987.4,77.81,55.0,61.0,90.0,100.0,62.9,0.51,37.56,78.19,train
PI0020165,T002521,POI0035,January,afternoon,Z02,25.2,12.88,215.3,51.11,45.0,70.0,87.3,100.0,50.8,0.0,10.08,54.3,train
PI0020166,T002521,POI0021,January,morning,Z02,11.8,6.04,403.1,78.59,68.0,88.0,78.0,100.0,79.2,3.49,4.72,72.2,train
PI0020167,T002521,POI0038,January,morning,Z02,41.6,24.46,487.6,77.48,64.0,69.0,86.1,100.0,59.1,1.07,16.64,81.43,train
PI0020168,T002521,POI0060,January,morning,Z02,80.8,42.78,797.3,84.22,57.0,75.0,80.25,100.0,85.3,0.0,32.32,69.88,train
PI0020169,T002522,POI0013,November,afternoon,Z02,5.2,2.87,254.2,67.98,79.0,70.0,88.05,66.0,69.4,2.36,2.08,74.86,validation
PI0020170,T002522,POI0039,November,morning,Z02,41.6,24.46,4682.6,60.82,74.0,5.0,76.8,94.0,88.0,49.77,16.64,56.18,validation
PI0020171,T002522,POI0025,November,afternoon,Z02,10.1,5.54,363.4,88.48,51.0,58.0,84.0,26.0,75.9,3.01,4.04,75.14,validation
PI0020172,T002522,POI0060,November,afternoon,Z02,80.8,42.78,797.3,80.65,60.0,50.0,80.25,100.0,85.3,0.0,32.32,75.13,validation
PI0020173,T002522,POI0043,November,afternoon,Z02,93.9,50.96,1059.4,84.34,71.0,61.0,90.0,32.0,62.9,1.34,37.56,68.51,validation
PI0020174,T002522,POI0046,November,afternoon,Z02,93.9,50.96,1179.4,82.85,65.0,59.0,89.55,100.0,59.8,2.73,37.56,73.46,validation
PI0020175,T002522,POI0028,November,evening,Z02,10.1,5.54,104.4,77.75,64.0,66.0,90.0,80.0,63.8,0.0,4.04,76.16,validation
PI0020176,T002522,POI0057,November,afternoon,Z02,80.8,42.78,1065.3,85.41,68.0,75.0,86.85,65.0,60.6,3.11,32.32,72.84,validation
PI0020177,T002523,POI0040,December,evening,Z10,58.1,32.18,547.8,89.49,69.0,84.0,74.0,100.0,45.0,0.0,23.24,77.28,test
PI0020178,T002523,POI0036,December,morning,Z10,64.3,33.2,582.7,86.03,79.0,58.0,72.35,100.0,45.7,0.0,25.72,77.96,test
PI0020179,T002523,POI0028,December,afternoon,Z10,63.6,39.05,739.5,85.69,87.0,72.0,71.5,100.0,63.8,0.0,25.44,79.34,test
PI0020180,T002523,POI0050,December,evening,Z10,70.7,39.95,712.3,72.41,62.0,41.0,73.2,100.0,82.4,0.06,28.28,72.75,test
PI0020181,T002523,POI0045,December,morning,Z10,16.5,9.89,370.0,68.38,78.0,68.0,72.15,100.0,72.7,0.71,6.6,72.58,test
PI0020182,T002523,POI0018,December,morning,Z10,77.1,44.02,1262.7,91.39,87.0,5.0,75.8,100.0,86.2,1.54,30.84,76.42,test
PI0020183,T002523,POI0058,December,afternoon,Z10,14.9,0.98,27.5,61.78,87.0,78.0,71.45,100.0,68.6,0.07,5.96,69.16,test
PI0020184,T002523,POI0059,December,morning,Z10,14.9,0.98,31.5,61.64,43.0,85.0,71.5,100.0,79.4,0.09,5.96,74.3,test
PI0020185,T002524,POI0025,June,afternoon,Z10,63.6,39.05,894.5,77.7,51.0,25.14,82.5,26.0,75.9,2.16,25.44,59.13,train
PI0020186,T002524,POI0035,June,afternoon,Z10,64.3,33.2,582.7,75.0,49.0,70.0,88.0,87.0,50.8,0.0,25.72,78.05,train
PI0020187,T002524,POI0016,June,afternoon,Z10,77.1,44.02,830.7,73.72,59.0,42.85,88.75,100.0,69.1,0.0,30.84,77.74,train
PI0020188,T002524,POI0012,June,afternoon,Z10,73.8,41.29,703.7,77.21,87.0,73.0,81.0,80.0,66.6,0.0,29.52,91.81,train
PI0020189,T002524,POI0023,June,morning,Z10,92.0,51.21,5277.9,72.37,37.0,43.31,64.75,48.0,73.0,61.63,36.8,39.65,train
PI0020190,T002524,POI0004,June,evening,Z10,65.4,41.68,1529.5,68.83,77.0,84.0,95.25,69.0,78.8,10.37,26.16,79.88,train
PI0020191,T002524,POI0039,June,morning,Z10,58.1,32.18,2843.8,60.99,74.0,5.0,70.5,94.0,88.0,32.03,23.24,75.15,train
PI0020192,T002524,POI0014,June,evening,Z10,77.1,44.02,6379.7,87.04,30.0,50.0,78.25,92.0,88.2,77.42,30.84,51.61,train
PI0020193,T002525,POI0058,August,afternoon,Z01,69.7,44.97,904.6,62.19,46.0,78.0,89.85,100.0,68.6,0.14,27.88,67.88,test
PI0020194,T002525,POI0023,August,afternoon,Z01,13.8,7.84,2784.1,76.0,83.0,41.19,73.35,100.0,73.0,19.06,5.52,73.21,test
PI0020195,T002525,POI0017,August,morning,Z01,8.5,5.16,116.6,63.76,82.0,64.0,86.4,100.0,60.8,0.12,3.4,75.73,test
PI0020196,T002525,POI0036,August,morning,Z01,19.4,10.8,179.3,68.86,75.0,58.0,87.45,100.0,45.7,0.0,7.76,78.27,test
PI0020197,T002525,POI0020,August,morning,Z01,13.8,7.84,193.1,78.06,74.0,59.8,85.2,100.0,61.3,0.31,5.52,93.95,test
PI0020198,T002525,POI0057,August,morning,Z01,69.7,44.97,966.6,82.36,62.0,47.59,86.85,100.0,60.6,0.59,27.88,78.82,test
PI0020199,T002525,POI0036,August,morning,Z01,19.4,10.8,179.3,68.86,75.0,58.0,87.45,100.0,45.7,0.0,7.76,84.62,test
PI0020200,T002525,POI0029,August,evening,Z01,7.0,3.73,257.5,75.95,77.0,56.0,88.5,100.0,58.1,1.35,2.8,83.85,test
PI0020201,T002526,POI0005,February,afternoon,Z09,155.0,84.0,4145.9,69.93,74.0,73.0,87.15,100.0,68.9,17.44,62.0,69.64,test
PI0020202,T002526,POI0016,February,evening,Z09,147.6,81.7,1543.0,73.37,47.0,88.0,87.75,100.0,69.1,0.0,59.04,74.92,test
PI0020203,T002526,POI0017,February,evening,Z09,147.6,81.7,1559.0,84.67,72.0,37.0,86.4,100.0,60.8,0.11,59.04,83.51,test
PI0020204,T002526,POI0053,February,afternoon,Z09,10.9,0.35,172.5,73.44,71.0,79.0,87.45,100.0,54.4,1.17,4.36,73.33,test
PI0020205,T002526,POI0057,February,afternoon,Z09,69.0,39.06,827.0,63.92,93.0,75.0,86.85,100.0,60.6,0.58,27.6,68.42,test
PI0020206,T002526,POI0016,February,afternoon,Z09,147.6,81.7,1543.0,73.37,47.0,66.0,87.75,100.0,69.1,0.0,59.04,60.01,test
PI0020207,T002526,POI0014,February,evening,Z09,147.6,81.7,4932.0,82.38,70.0,50.0,81.45,100.0,88.2,23.79,59.04,65.86,test
PI0020208,T002526,POI0027,February,evening,Z09,128.7,79.6,1485.6,81.28,96.0,81.0,83.55,100.0,61.5,0.6,51.48,73.67,test
PI0020209,T002527,POI0025,January,afternoon,Z02,10.1,5.54,207.4,70.41,88.0,58.0,84.0,100.0,75.9,0.71,4.04,81.61,train
PI0020210,T002527,POI0027,January,afternoon,Z02,10.1,5.54,190.4,75.84,88.0,65.0,83.55,100.0,61.5,0.6,4.04,92.2,train
PI0020211,T002527,POI0019,January,morning,Z02,11.8,6.04,107.1,80.78,69.0,42.0,82.8,100.0,65.5,0.0,4.72,66.23,train
PI0020212,T002527,POI0023,January,evening,Z02,11.8,6.04,2741.1,65.23,83.0,51.0,73.35,100.0,73.0,18.25,4.72,69.33,train
PI0020213,T002527,POI0026,January,morning,Z02,10.1,5.54,369.4,71.47,84.0,69.0,83.7,100.0,51.4,1.84,4.04,79.25,train
PI0020214,T002527,POI0013,January,afternoon,Z02,5.2,2.87,125.2,74.93,73.0,70.0,88.05,100.0,69.4,0.51,2.08,79.19,train
PI0020215,T002527,POI0026,January,afternoon,Z02,10.1,5.54,369.4,71.47,84.0,72.0,83.7,100.0,51.4,1.84,4.04,83.65,train
PI0020216,T002527,POI0026,January,morning,Z02,10.1,5.54,369.4,71.47,84.0,69.0,83.7,100.0,51.4,1.84,4.04,62.64,train
PI0020217,T002528,POI0039,February,evening,Z09,141.9,74.97,2729.6,74.63,75.0,95.0,76.8,100.0,88.0,10.48,56.76,72.13,train
PI0020218,T002528,POI0007,February,afternoon,Z09,139.4,87.12,1433.2,72.12,64.0,44.0,78.45,100.0,59.6,0.0,55.76,62.28,train
PI0020219,T002528,POI0027,February,evening,Z09,128.7,79.6,1485.6,73.65,52.0,81.0,83.55,100.0,61.5,0.69,51.48,68.8,train
PI0020220,T002528,POI0013,February,afternoon,Z09,147.6,81.7,1617.0,78.81,85.0,70.0,88.05,100.0,69.4,0.6,59.04,72.16,train
PI0020221,T002528,POI0053,February,morning,Z09,10.9,0.35,172.5,67.77,75.0,88.0,87.45,100.0,54.4,1.35,4.36,77.88,train
PI0020222,T002528,POI0012,February,afternoon,Z09,139.4,87.12,1433.2,77.01,60.0,73.0,83.1,100.0,66.6,0.0,55.76,69.76,train
PI0020223,T002528,POI0001,February,evening,Z09,155.0,84.0,1747.9,82.83,70.0,64.0,89.85,100.0,60.4,0.69,62.0,77.08,train
PI0020224,T002528,POI0006,February,afternoon,Z09,155.0,84.0,1661.9,68.82,52.0,69.0,81.3,100.0,64.0,0.0,62.0,62.45,train
PI0020225,T002529,POI0042,March,morning,Z10,58.1,32.18,844.8,72.33,52.0,82.0,95.0,100.0,66.8,2.49,23.24,66.6,train
PI0020226,T002529,POI0031,March,morning,Z10,64.3,33.2,606.7,72.88,78.0,70.0,90.0,100.0,58.3,0.2,25.72,75.68,train
PI0020227,T002529,POI0004,March,afternoon,Z10,65.4,41.68,1215.5,74.03,80.0,66.0,95.25,100.0,78.8,3.6,26.16,71.35,train
PI0020228,T002529,POI0008,March,afternoon,Z10,73.8,41.29,703.7,72.52,76.0,62.0,96.0,100.0,71.5,0.0,29.52,60.59,train
PI0020229,T002529,POI0025,March,morning,Z10,63.6,39.05,842.5,82.51,88.0,82.0,82.5,100.0,75.9,0.86,25.44,90.04,train
PI0020230,T002529,POI0042,March,evening,Z10,58.1,32.18,844.8,72.33,52.0,46.0,95.0,100.0,66.8,2.49,23.24,67.48,train
PI0020231,T002529,POI0049,March,evening,Z10,70.7,39.95,704.3,66.98,74.0,38.0,95.5,100.0,79.2,0.08,28.28,68.47,train
PI0020232,T002529,POI0019,March,evening,Z10,92.0,51.21,860.9,76.67,69.0,85.0,80.5,100.0,65.5,0.0,36.8,78.54,train
PI0020233,T002530,POI0059,November,afternoon,Z08,14.2,9.2,233.1,74.47,73.0,66.0,92.5,100.0,79.4,2.09,5.68,76.24,train
PI0020234,T002530,POI0057,November,morning,Z08,14.2,9.2,385.1,68.16,68.0,82.0,87.25,100.0,60.6,7.98,5.68,74.56,train
PI0020235,T002530,POI0050,November,afternoon,Z08,71.3,37.85,701.4,69.07,43.0,79.0,84.0,100.0,82.4,1.36,28.52,64.05,train
PI0020236,T002530,POI0018,November,evening,Z08,92.1,54.2,1926.0,66.99,35.0,95.0,71.0,100.0,86.2,35.16,36.84,53.65,train
PI0020237,T002530,POI0023,November,morning,Z08,94.2,59.11,7325.5,75.11,37.0,63.0,64.75,100.0,73.0,100.0,37.68,39.64,train
PI0020238,T002530,POI0009,November,morning,Z08,95.8,52.69,9271.2,71.44,47.0,67.0,72.25,100.0,61.1,100.0,38.32,42.79,train
PI0020239,T002530,POI0044,November,evening,Z08,10.2,0.86,970.1,67.66,73.0,44.0,89.0,100.0,54.5,37.37,4.08,56.4,train
PI0020240,T002530,POI0011,November,evening,Z08,95.8,52.69,1356.2,75.68,60.0,41.0,99.25,100.0,59.9,15.45,38.32,74.38,train
PI0020241,T002531,POI0033,December,morning,Z03,28.4,15.27,2226.0,61.22,58.6,81.0,72.5,100.0,54.6,6.78,11.36,73.94,train
PI0020242,T002531,POI0030,December,evening,Z03,15.9,8.18,1560.9,59.14,58.0,48.0,74.6,100.0,75.2,4.87,6.36,66.92,train
PI0020243,T002531,POI0007,December,evening,Z03,5.3,3.18,58.0,76.76,83.4,92.0,75.35,100.0,59.6,0.0,2.12,61.04,train
PI0020244,T002531,POI0044,December,evening,Z03,102.7,54.77,2773.7,54.15,61.4,44.0,72.2,100.0,54.5,6.21,41.08,60.29,train
PI0020245,T002531,POI0031,December,afternoon,Z03,28.4,15.27,317.0,75.91,45.0,63.0,72.0,100.0,58.3,0.22,11.36,71.53,train
PI0020246,T002531,POI0043,December,morning,Z03,102.7,54.77,1103.7,79.89,45.6,60.0,71.5,100.0,62.9,0.48,41.08,67.0,train
PI0020247,T002531,POI0060,December,afternoon,Z03,74.5,44.74,864.3,68.44,69.4,50.0,74.75,100.0,85.3,0.0,29.8,73.85,train
PI0020248,T002531,POI0037,December,evening,Z03,41.1,26.42,451.1,68.45,62.0,75.0,73.35,100.0,63.0,0.0,16.44,82.58,train
PI0020249,T002532,POI0009,November,morning,Z04,11.5,6.52,3976.9,68.02,79.0,67.0,77.85,100.0,61.1,62.09,4.6,57.0,train
PI0020250,T002532,POI0041,November,morning,Z04,50.2,26.96,478.0,75.27,68.0,88.0,84.3,100.0,60.8,0.34,20.08,77.43,train
PI0020251,T002532,POI0038,November,afternoon,Z04,50.2,26.96,548.0,80.32,67.0,62.0,86.1,100.0,59.1,1.46,20.08,79.42,train
PI0020252,T002532,POI0047,November,evening,Z04,103.8,57.03,1099.3,41.55,81.0,38.0,83.1,100.0,70.7,0.45,41.52,58.61,train
PI0020253,T002532,POI0038,November,afternoon,Z04,50.2,26.96,548.0,80.32,67.0,62.0,86.1,100.0,59.1,1.46,20.08,84.11,train
PI0020254,T002532,POI0041,November,afternoon,Z04,50.2,26.96,478.0,75.27,68.0,46.0,84.3,100.0,60.8,0.34,20.08,70.78,train
PI0020255,T002532,POI0038,November,evening,Z04,50.2,26.96,548.0,80.32,67.0,48.0,86.1,100.0,59.1,1.46,20.08,71.17,train
PI0020256,T002532,POI0021,November,evening,Z04,5.4,0.53,298.7,80.95,64.0,58.0,78.0,100.0,79.2,4.75,2.16,80.98,train
PI0020257,T002533,POI0001,February,evening,Z09,155.0,84.0,1747.9,82.19,77.0,64.0,89.85,100.0,60.4,1.12,62.0,76.9,train
PI0020258,T002533,POI0028,February,evening,Z09,128.7,79.6,1399.6,85.01,68.0,66.0,90.0,100.0,63.8,0.0,51.48,82.26,train
PI0020259,T002533,POI0040,February,afternoon,Z09,141.9,74.97,1428.6,88.53,71.0,73.0,82.5,100.0,45.0,0.0,56.76,77.74,train
PI0020260,T002533,POI0019,February,morning,Z09,164.4,89.55,1509.3,89.3,55.0,42.0,82.8,100.0,65.5,0.0,65.76,73.64,train
PI0020261,T002533,POI0027,February,morning,Z09,128.7,79.6,1485.6,71.0,96.0,94.0,83.55,100.0,61.5,1.12,51.48,60.25,train
PI0020262,T002533,POI0044,February,afternoon,Z09,60.3,37.71,1209.6,44.9,61.0,56.0,87.9,100.0,54.5,6.23,24.12,49.37,train
PI0020263,T002533,POI0012,February,morning,Z09,139.4,87.12,1433.2,87.88,79.0,63.0,83.1,100.0,66.6,0.0,55.76,71.65,train
PI0020264,T002533,POI0026,February,afternoon,Z09,128.7,79.6,1664.6,74.58,74.0,72.0,83.7,100.0,51.4,3.46,51.48,80.84,train
PI0020265,T002534,POI0033,December,afternoon,Z04,34.8,20.09,906.4,75.16,91.0,62.0,72.5,100.0,54.6,2.43,13.92,79.83,train
PI0020266,T002534,POI0036,December,morning,Z04,34.8,20.09,365.4,65.98,79.0,58.0,72.35,100.0,45.7,0.0,13.92,59.19,train
PI0020267,T002534,POI0029,December,evening,Z04,21.0,11.17,404.7,80.02,62.0,56.0,71.0,100.0,58.1,0.84,8.4,80.39,train
PI0020268,T002534,POI0044,December,evening,Z04,103.8,57.03,1548.3,67.91,48.0,44.0,72.2,100.0,54.5,2.14,41.52,70.7,train
PI0020269,T002534,POI0029,December,morning,Z04,21.0,11.17,404.7,80.02,62.0,80.0,71.0,100.0,58.1,0.84,8.4,83.52,train
PI0020270,T002534,POI0044,December,afternoon,Z04,103.8,57.03,1548.3,67.91,48.0,56.0,72.2,100.0,54.5,2.14,41.52,69.9,train
PI0020271,T002534,POI0053,December,morning,Z04,182.1,97.33,1926.2,64.12,75.0,88.0,72.35,100.0,54.4,0.75,72.84,63.21,train
PI0020272,T002534,POI0040,December,evening,Z04,50.2,26.96,457.0,68.25,69.0,84.0,74.0,100.0,45.0,0.0,20.08,69.47,train
PI0020273,T002535,POI0035,November,evening,Z08,61.1,33.99,626.7,68.41,72.2,78.0,88.0,100.0,50.8,0.0,24.44,72.13,train
PI0020274,T002535,POI0024,November,evening,Z08,94.2,59.11,1125.5,80.68,57.6,97.0,73.25,100.0,63.4,0.0,37.68,66.38,train
PI0020275,T002535,POI0039,November,afternoon,Z08,55.8,29.79,3089.3,59.22,2.4,15.0,70.5,100.0,88.0,22.75,22.32,49.5,train
PI0020276,T002535,POI0023,November,morning,Z08,94.2,59.11,6337.5,71.99,53.4,63.0,64.75,100.0,73.0,46.44,37.68,49.29,train
PI0020277,T002535,POI0035,November,evening,Z08,61.1,33.99,626.7,68.41,72.2,78.0,88.0,100.0,50.8,0.0,24.44,64.44,train
PI0020278,T002535,POI0059,November,afternoon,Z08,14.2,9.2,229.1,64.4,66.0,66.0,92.5,100.0,79.4,0.45,5.68,73.46,train
PI0020279,T002535,POI0025,November,evening,Z08,71.6,42.09,934.4,72.28,28.2,43.0,82.5,100.0,75.9,1.88,28.64,71.5,train
PI0020280,T002535,POI0039,November,morning,Z08,55.8,29.79,3089.3,59.22,2.4,5.0,70.5,100.0,88.0,22.75,22.32,48.01,train
PI0020281,T002536,POI0013,November,afternoon,Z08,92.1,54.2,1135.0,79.36,79.0,70.0,88.05,100.0,69.4,1.17,36.84,74.19,train
PI0020282,T002536,POI0052,November,evening,Z08,71.3,37.85,666.4,74.38,87.0,93.0,82.65,100.0,88.6,0.0,28.52,74.2,train
PI0020283,T002536,POI0039,November,morning,Z08,55.8,29.79,2832.3,69.95,74.0,5.0,76.8,100.0,88.0,23.05,22.32,51.24,train
PI0020284,T002536,POI0035,November,evening,Z08,61.1,33.99,626.7,83.7,49.0,78.0,87.3,100.0,50.8,0.0,24.44,63.4,train
PI0020285,T002536,POI0032,November,afternoon,Z08,61.1,33.99,696.7,74.97,80.0,70.0,82.8,100.0,74.7,0.7,24.44,83.35,train
PI0020286,T002536,POI0019,November,afternoon,Z08,94.2,59.11,1125.5,84.54,59.0,75.0,82.8,100.0,65.5,0.0,37.68,73.53,train
PI0020287,T002536,POI0030,November,afternoon,Z08,71.6,42.09,1422.4,48.21,51.0,72.0,80.7,100.0,75.2,7.02,28.64,68.84,train
PI0020288,T002536,POI0047,November,morning,Z08,10.2,0.86,52.1,69.63,54.0,88.0,83.1,100.0,70.7,0.47,4.08,72.57,train
PI0020289,T002537,POI0037,December,evening,Z01,37.7,21.59,394.1,57.33,62.0,75.0,84.45,100.0,63.0,0.0,15.08,61.09,train
PI0020290,T002537,POI0003,December,morning,Z01,12.0,0.34,215.0,78.76,75.4,83.0,88.2,100.0,70.0,1.11,4.8,83.64,train
PI0020291,T002537,POI0033,December,morning,Z01,19.4,10.8,1794.3,76.09,58.6,81.0,87.0,100.0,54.6,8.59,7.76,75.34,train
PI0020292,T002537,POI0011,December,morning,Z01,3.8,2.02,440.0,63.22,48.0,72.0,85.95,100.0,59.9,2.16,1.52,68.27,train
PI0020293,T002537,POI0039,December,evening,Z01,37.7,21.59,3573.1,59.5,2.4,95.0,76.8,100.0,88.0,16.9,15.08,57.33,train
PI0020294,T002537,POI0003,December,morning,Z01,12.0,0.34,215.0,78.76,75.4,83.0,88.2,100.0,70.0,1.11,4.8,81.76,train
PI0020295,T002537,POI0039,December,afternoon,Z01,37.7,21.59,3573.1,59.5,2.4,15.0,76.8,100.0,88.0,16.9,15.08,40.12,train
PI0020296,T002537,POI0056,December,evening,Z01,69.7,44.97,4544.6,72.21,73.2,63.0,70.95,100.0,50.2,19.46,27.88,61.92,train
PI0020297,T002538,POI0053,January,afternoon,Z04,182.1,97.33,2246.2,36.24,95.0,79.0,87.45,100.0,54.4,7.48,72.84,62.67,validation
PI0020298,T002538,POI0002,January,evening,Z04,12.3,7.82,175.8,43.03,69.8,58.0,89.1,100.0,67.0,0.71,4.92,67.65,validation
PI0020299,T002538,POI0011,January,evening,Z04,11.5,6.52,589.9,38.19,48.0,41.0,85.95,100.0,59.9,7.42,4.6,56.65,validation
PI0020300,T002538,POI0015,January,afternoon,Z04,6.3,3.23,1466.9,47.93,75.2,84.0,86.4,100.0,55.8,21.57,2.52,63.74,validation
PI0020301,T002538,POI0010,January,morning,Z04,11.5,6.52,3975.9,54.15,92.6,62.0,88.5,100.0,86.1,59.4,4.6,60.14,validation
PI0020302,T002538,POI0009,January,morning,Z04,11.5,6.52,12272.9,70.72,98.2,67.0,77.85,100.0,61.1,100.0,4.6,60.09,validation
PI0020303,T002538,POI0020,January,afternoon,Z04,5.4,0.53,137.7,78.17,50.8,55.0,85.2,100.0,61.3,2.07,2.16,81.34,validation
PI0020304,T002538,POI0057,January,afternoon,Z04,100.3,53.22,1163.9,83.8,75.2,75.0,86.85,100.0,60.6,3.96,40.12,75.02,validation
PI0020305,T002539,POI0053,April,afternoon,Z04,182.1,97.33,2104.2,64.44,73.0,79.0,88.25,100.0,54.4,3.48,72.84,61.16,train
PI0020306,T002539,POI0039,April,evening,Z04,50.2,26.96,3748.0,58.28,74.0,95.0,70.5,100.0,88.0,33.19,20.08,75.51,train
PI0020307,T002539,POI0019,April,evening,Z04,5.4,0.53,2.7,72.79,59.0,85.0,80.5,100.0,65.5,0.0,2.16,87.06,train
PI0020308,T002539,POI0011,April,evening,Z04,11.5,6.52,505.9,61.36,60.0,41.0,99.25,100.0,59.9,4.02,4.6,74.68,train
PI0020309,T002539,POI0043,April,afternoon,Z04,103.8,57.03,1162.3,74.29,71.0,61.0,92.5,100.0,62.9,0.92,41.52,68.57,train
PI0020310,T002539,POI0030,April,evening,Z04,21.0,11.17,1209.7,68.78,51.0,48.0,77.0,100.0,75.2,10.0,8.4,75.86,train
PI0020311,T002539,POI0050,April,afternoon,Z04,182.1,97.33,1794.2,72.13,43.0,79.0,84.0,100.0,82.4,0.35,72.84,73.83,train
PI0020312,T002539,POI0051,April,afternoon,Z04,182.1,97.33,5997.2,83.86,78.0,64.0,74.5,100.0,74.2,42.74,72.84,72.47,train
PI0020313,T002540,POI0007,January,evening,Z01,3.8,2.02,34.0,70.71,64.0,92.0,78.45,100.0,59.6,0.0,1.52,83.57,train
PI0020314,T002540,POI0058,January,afternoon,Z01,69.7,44.97,904.6,55.58,87.0,78.0,89.85,100.0,68.6,0.07,27.88,63.07,train
PI0020315,T002540,POI0012,January,evening,Z01,3.8,2.02,34.0,71.39,60.0,68.0,83.1,100.0,66.6,0.0,1.52,76.86,train
PI0020316,T002540,POI0016,January,evening,Z01,8.5,5.16,100.6,68.06,60.0,88.0,87.75,100.0,69.1,0.0,3.4,74.74,train
PI0020317,T002540,POI0006,January,morning,Z01,12.0,0.34,6.0,71.35,52.0,92.0,81.3,100.0,64.0,0.0,4.8,62.24,train
PI0020318,T002540,POI0016,January,afternoon,Z01,8.5,5.16,100.6,68.06,60.0,66.0,87.75,100.0,69.1,0.0,3.4,73.91,train
PI0020319,T002540,POI0054,January,morning,Z01,151.8,84.05,1535.5,54.35,77.0,70.0,83.4,100.0,79.8,0.08,60.72,61.79,train
PI0020320,T002540,POI0048,January,afternoon,Z01,71.1,43.86,810.9,70.09,71.0,79.0,88.8,100.0,46.3,0.0,28.44,71.11,train
PI0020321,T002541,POI0035,May,afternoon,Z08,61.1,33.99,626.7,83.68,70.0,70.0,88.0,100.0,50.8,0.0,24.44,80.82,validation
PI0020322,T002541,POI0018,May,morning,Z08,92.1,54.2,1450.0,94.56,91.0,5.0,71.0,100.0,86.2,8.27,36.84,75.48,validation
PI0020323,T002541,POI0044,May,afternoon,Z08,10.2,0.86,482.1,54.05,61.0,56.0,89.0,100.0,54.5,9.13,4.08,82.21,validation
PI0020324,T002541,POI0059,May,evening,Z08,14.2,9.2,203.1,62.02,72.0,59.0,92.5,100.0,79.4,0.46,5.68,79.38,validation
PI0020325,T002541,POI0004,May,morning,Z08,79.2,48.0,1284.8,71.65,80.0,59.0,95.25,100.0,78.8,8.21,31.68,84.3,validation
PI0020326,T002541,POI0053,May,morning,Z08,71.3,37.85,833.4,52.82,78.0,88.0,88.25,100.0,54.4,3.2,28.52,59.8,validation
PI0020327,T002541,POI0034,May,morning,Z08,61.1,33.99,2483.7,95.02,54.0,5.0,83.5,100.0,59.7,35.56,24.44,72.7,validation
PI0020328,T002541,POI0006,May,evening,Z08,79.2,48.0,855.8,76.34,85.0,80.0,78.0,100.0,64.0,0.0,31.68,84.16,validation
PI0020329,T002542,POI0020,December,afternoon,Z02,11.8,6.04,150.1,77.05,56.0,55.0,85.2,100.0,61.3,1.89,4.72,78.07,train
PI0020330,T002542,POI0024,December,morning,Z02,11.8,6.04,107.1,70.75,77.0,82.0,78.45,100.0,63.4,0.0,4.72,79.77,train
PI0020331,T002542,POI0030,December,afternoon,Z02,10.1,5.54,511.4,71.86,65.0,72.0,80.7,100.0,75.2,17.88,4.04,81.96,train
PI0020332,T002542,POI0055,December,evening,Z02,80.8,42.78,929.3,77.15,68.0,55.0,85.5,100.0,55.1,5.8,32.32,67.62,train
PI0020333,T002542,POI0005,December,morning,Z02,3.2,1.95,2518.8,81.95,74.0,70.0,87.15,100.0,68.9,100.0,1.28,63.13,train
PI0020334,T002542,POI0042,December,afternoon,Z02,41.6,24.46,693.6,76.7,52.0,71.0,88.5,100.0,66.8,13.05,16.64,71.94,train
